fare_amount,distance_km,passenger_count,hour,weekday,month,is_peak,is_night,is_weekend,pickup_borough,dropoff_borough,cluster,segment_label,is_high_fare,pickup_latitude,pickup_longitude
4.9,1.0908168161096963,5,21,3,8,0,0,0,0,4,3,Standard,0,40.764322,-73.976187
7.0,2.257743885253236,1,1,3,6,0,1,0,0,0,3,Standard,0,40.776627000000005,-73.979513
9.7,2.3403941440156446,2,21,6,10,0,0,1,0,0,3,Standard,0,40.738123,-74.00646
10.5,3.3274320605634347,2,19,0,9,1,0,0,0,0,2,Budget,0,40.749751,-73.983487
10.0,1.9787435502345403,1,14,3,12,0,0,0,0,0,3,Standard,0,40.765112,-73.97046
6.0,1.1002795101623781,1,8,3,1,1,0,0,0,0,2,Budget,0,40.734502,-73.989115
13.0,2.3450876328777053,2,14,0,9,0,0,0,0,4,3,Standard,1,40.753001,-73.993138
11.7,2.5623868803323893,1,11,4,5,0,0,0,0,0,3,Standard,0,40.732768,-73.990015
5.5,1.501234680290295,1,21,4,11,0,0,0,0,0,3,Standard,0,40.743562,-73.996117
6.5,0.9554045959111408,1,22,3,10,0,1,0,1,1,3,Standard,0,40.682019,-73.976663
10.5,3.5908823151134444,1,6,4,7,0,0,0,0,4,3,Standard,0,40.751342,-73.993923
6.2,1.2542733834875714,1,4,5,1,0,1,1,0,0,3,Standard,0,40.749369,-73.98296500000001
5.7,1.7735010032183693,1,8,3,9,1,0,0,0,0,2,Budget,0,40.749747,-74.002672
8.1,1.8622681293061152,1,17,1,10,1,0,0,4,4,2,Budget,0,40.770837,-73.96410999999999
4.5,0.8630303787821061,1,8,4,1,1,0,0,0,0,2,Budget,0,40.735867,-73.982297
9.7,1.0924849583056329,5,11,4,11,0,0,0,0,0,3,Standard,0,40.751128,-73.99403000000001
2.9,0.5104218998986726,5,4,5,6,0,1,1,0,0,3,Standard,0,40.758728000000005,-73.98881
10.1,2.2828906008353362,1,12,4,7,0,0,0,4,0,3,Standard,0,40.763518,-73.955647
7.5,1.303558696861839,1,19,3,12,1,0,0,0,0,2,Budget,0,40.772097,-73.990365
8.1,2.937461816040833,1,12,0,5,0,0,0,0,0,3,Standard,0,40.741624,-73.987255
33.870000000000005,10.38762417905881,2,12,4,7,0,0,0,2,0,1,Premium,1,40.773646,-73.870864
7.7,2.2144600798966425,1,23,4,7,0,1,0,0,0,3,Standard,0,40.728674,-74.000451
4.5,1.5453624656682372,1,17,1,2,1,0,0,0,0,2,Budget,0,40.751384,-73.982396
5.0,0.92063978367183,1,6,0,2,0,0,0,0,0,3,Standard,0,40.757423,-73.989857
8.5,2.9322708336437873,1,20,6,12,1,0,1,0,0,2,Budget,0,40.745164,-73.994967
6.5,2.557612455306402,1,22,4,9,0,1,0,0,4,3,Standard,0,40.778982,-73.98145799999999
28.1,10.96893512282832,1,17,2,3,1,0,0,0,2,1,Premium,1,40.733534000000006,-73.98966899999999
65.5,18.451971763280433,1,9,0,9,1,0,0,0,4,1,Premium,1,40.74527,-73.97694
9.7,2.4777967566525216,1,11,2,5,0,0,0,0,0,3,Standard,0,40.741012,-73.98593199999999
10.0,2.747231592170828,1,1,6,12,0,1,1,0,0,3,Standard,0,40.727434,-73.993473
4.5,1.241676413065,1,14,2,7,0,0,0,0,0,3,Standard,0,40.774327,-73.98472199999999
13.7,5.816806782570238,1,0,4,7,0,1,0,0,0,3,Standard,1,40.792212,-73.971615
8.1,2.9899427774137983,2,1,5,2,0,1,1,0,0,3,Standard,0,40.74439,-73.985354
7.7,3.190136741998904,1,21,3,12,0,0,0,4,0,3,Standard,0,40.761347,-73.96906800000001
6.9,2.4248803989163674,2,19,2,4,1,0,0,0,0,2,Budget,0,40.752723,-73.99275
16.9,0.6304453505249134,3,18,2,8,1,0,0,4,4,2,Budget,1,40.643647,-73.790257
15.5,2.1769297661726363,1,16,2,3,1,0,0,0,0,2,Budget,1,40.756795,-73.973608
20.9,10.532623169244648,1,21,0,2,0,0,0,2,1,1,Premium,1,40.774048,-73.874462
8.0,1.268875640298004,1,18,3,3,1,0,0,4,0,2,Budget,0,40.761481,-73.964524
15.5,4.854505536404493,1,20,3,2,1,0,0,0,2,2,Budget,1,40.768774,-73.982221
52.0,19.624962672429138,5,11,0,11,0,0,0,4,0,1,Premium,1,40.646952,-73.789835
7.5,2.8280513701487515,1,19,3,4,1,0,0,4,0,2,Budget,0,40.8016471862793,-73.9612045288086
10.9,2.5237014167538634,1,3,5,4,0,1,1,0,0,3,Standard,0,40.729785,-73.99153299999999
10.0,2.8176370114040217,1,20,0,7,1,0,0,0,0,2,Budget,0,40.724133,-74.000799
6.1,1.1392848817918386,5,9,2,4,1,0,0,0,0,2,Budget,0,40.74566,-73.975398
14.9,5.644309784869915,2,18,5,3,1,0,1,4,0,2,Budget,1,40.771166,-73.959701
5.3,1.4975088425828043,1,10,4,6,1,0,0,0,0,2,Budget,0,40.785511,-73.979164
16.1,7.656219426330404,1,4,5,6,0,1,1,0,4,3,Standard,1,40.783193,-73.98061
8.0,3.3456639943312805,1,17,2,5,1,0,0,4,4,2,Budget,0,40.779365000000006,-73.959882
6.0,0.43389403874448484,1,10,0,4,1,0,0,4,4,2,Budget,0,40.78616,-73.956917
25.5,8.266933940186489,6,16,0,12,1,0,0,0,4,1,Premium,1,40.719167,-74.00527199999999
3.5,0.5693895948298197,1,15,3,10,0,0,0,4,4,3,Standard,0,40.806807,-73.94632800000001
31.83,9.010520042472521,1,22,3,7,0,1,0,2,4,1,Premium,1,40.773935,-73.871222
10.5,3.4599589171167957,3,13,1,9,0,0,0,0,0,3,Standard,0,40.762658,-74.001072
10.5,3.3347424580510774,2,21,6,1,0,0,1,0,0,3,Standard,0,40.719815,-74.006934
5.5,0.5037531365732801,1,12,5,12,0,0,1,0,0,3,Standard,0,40.760744,-73.980327
49.57,20.965242790916957,3,11,0,8,0,0,0,4,0,1,Premium,1,40.6459,-73.78776500000001
6.9,2.2681376233936783,1,16,5,5,1,0,1,0,0,2,Budget,0,40.782631,-73.971377
6.0,0.9753261152926913,1,0,4,3,0,1,0,0,0,3,Standard,0,40.73957824707031,-73.97712707519531
14.5,2.2332186536393475,1,13,1,9,0,0,0,0,0,3,Standard,1,40.73783,-73.98998
11.5,1.3646728314334313,2,22,6,9,0,1,1,0,0,3,Standard,0,40.754961,-73.98796800000001
8.1,0.2620079088657726,1,15,5,4,0,0,1,4,4,3,Standard,0,40.759678,-73.96907
12.5,6.367285244832493,1,21,1,11,0,0,0,0,4,3,Standard,1,40.730557,-73.986426
15.5,3.028642734745263,1,12,2,9,0,0,0,0,0,3,Standard,1,40.782492,-73.982614
8.1,2.4854882410317827,1,19,0,1,1,0,0,0,0,2,Budget,0,40.746082,-73.987888
2.9,0.4391877527470434,1,10,1,1,1,0,0,0,0,2,Budget,0,40.756429,-73.974069
6.1,1.5297607825791828,1,20,3,5,1,0,0,0,0,2,Budget,0,40.739522,-74.0026
15.0,4.5646576535433,1,16,1,4,1,0,0,0,0,2,Budget,1,40.715432,-74.00189
5.7,3.2582565507825905,1,7,5,8,1,0,1,0,4,2,Budget,0,40.768582,-73.993205
4.1,0.9449289879469283,1,9,4,12,1,0,0,0,0,2,Budget,0,40.755768,-73.99117199999999
10.5,3.632760187068893,1,9,6,10,1,0,1,0,0,2,Budget,0,40.711872,-74.015877
9.7,4.6890053166007455,3,22,1,5,0,1,0,0,4,3,Standard,0,40.740248,-73.98645
5.3,2.0193631218454535,5,20,4,3,1,0,0,4,4,2,Budget,0,40.776963,-73.95745
10.5,3.5091408491681784,1,20,0,3,1,0,0,4,2,2,Budget,0,40.763082,-73.96242
11.0,1.9812244701835822,1,0,5,1,0,1,1,0,0,3,Standard,0,40.75902938842773,-73.98833465576173
5.7,1.2679376940951097,1,13,2,2,0,0,0,0,0,3,Standard,0,40.758041,-74.000687
15.3,3.643526409385034,1,11,6,4,0,0,1,2,0,3,Standard,1,40.779575,-73.94460699999999
18.9,6.424534767070185,5,22,4,9,0,1,0,4,0,3,Standard,1,40.781220000000005,-73.952373
13.5,5.037305667732058,1,20,2,4,1,0,0,0,0,2,Budget,1,40.74028,-73.994555
11.5,2.9722627272626565,1,11,5,11,0,0,1,4,0,3,Standard,0,40.761967,-73.966207
10.5,3.816313046405685,5,2,5,6,0,1,1,0,1,3,Standard,0,40.718275,-73.987815
6.1,1.6018181118162946,1,12,0,1,0,0,0,0,0,3,Standard,0,40.725439,-73.996791
5.0,0.6714256512332958,1,17,1,1,1,0,0,4,4,2,Budget,0,40.76144027709961,-73.96855926513672
5.7,2.1044191030605988,1,23,2,3,0,1,0,1,2,3,Standard,0,40.721752,-73.84384200000001
6.9,1.5138456370198297,1,20,6,10,1,0,1,0,4,2,Budget,0,40.765316,-73.979888
6.9,2.0974614009205435,1,7,1,8,1,0,0,0,0,2,Budget,0,40.749506,-73.99096999999999
12.9,5.804353819695159,1,16,1,11,1,0,0,0,4,2,Budget,1,40.733455,-73.98727199999999
6.0,0.9910964170887997,2,14,2,2,0,0,0,0,0,3,Standard,0,40.734787,-73.99101999999999
12.5,3.036231855902491,1,23,4,12,0,1,0,0,0,3,Standard,1,40.735099,-73.979727
6.5,1.6591537225520483,2,21,4,12,0,0,0,0,0,3,Standard,0,40.727653,-74.001126
4.5,1.1315854993707095,1,21,6,2,0,0,1,4,4,3,Standard,0,40.767907,-73.956152
3.5,0.6996384753656616,1,19,5,5,1,0,1,2,4,2,Budget,0,40.783302,-73.94782
8.5,3.219950034655178,2,22,0,8,0,1,0,0,0,3,Standard,0,40.743048,-74.007638
14.9,4.356070757379379,1,11,2,6,0,0,0,0,0,3,Standard,1,40.743363,-73.989925
6.5,1.2405947066622733,1,11,3,10,0,0,0,0,0,3,Standard,0,40.751671,-73.97632
4.9,0.8791190295814127,1,8,4,12,1,0,0,2,2,2,Budget,0,40.79371,-73.94015300000001
7.7,2.0552523523194,1,2,5,5,0,1,1,0,4,3,Standard,0,40.780495,-73.976386
4.1,0.8019546238202704,1,21,6,10,0,0,1,0,4,3,Standard,0,40.764247,-73.976737
5.7,2.222229879576576,1,15,6,9,0,0,1,4,4,3,Standard,0,40.761984000000005,-73.966126
4.5,0.549889482133749,1,17,1,4,1,0,0,0,0,2,Budget,0,40.746155,-73.98617800000001
7.3,2.070069173229488,4,13,5,10,0,0,1,4,0,3,Standard,0,40.785,-73.95585200000001
11.7,3.342500355227902,2,9,2,1,1,0,0,0,0,2,Budget,0,40.728327,-74.00206
17.3,7.165064172148009,1,8,2,8,1,0,0,0,0,2,Budget,1,40.761972,-73.98256500000001
11.3,2.0773007985463106,2,19,5,4,1,0,1,0,0,2,Budget,0,40.7443,-73.97914499999999
8.0,0.9050586931738452,5,18,3,10,1,0,0,0,0,2,Budget,0,40.760517,-74.002767
22.5,8.008694695682536,2,14,6,5,0,0,1,1,0,3,Standard,1,40.683377,-73.976867
6.9,1.09801918397003,5,1,1,7,0,1,0,0,0,3,Standard,0,40.759177,-73.984835
18.0,3.101066628581083,1,10,4,2,1,0,0,4,0,2,Budget,1,40.77766418457031,-73.96092987060547
9.0,2.436446228930058,1,20,6,5,1,0,1,0,0,2,Budget,0,40.733862,-73.993425
4.5,0.6567842152753852,1,6,2,6,0,0,0,0,0,3,Standard,0,40.750615,-73.991178
9.0,2.352681715695646,1,5,0,9,0,1,0,0,0,3,Standard,0,40.778355,-73.98830799999999
6.0,1.7924060249603342,1,3,5,3,0,1,1,4,4,3,Standard,0,40.798951,-73.968343
15.0,5.749558459347725,2,23,5,12,0,1,1,4,0,3,Standard,1,40.781735,-73.951787
12.9,4.139192856171868,1,20,5,6,1,0,1,0,0,2,Budget,1,40.703063,-73.994398
4.5,0.7430367086249953,1,11,5,9,0,0,1,0,0,3,Standard,0,40.7531,-73.9874
7.5,2.364529164243129,2,9,5,2,1,0,1,0,4,2,Budget,0,40.75442123413085,-73.9718017578125
9.5,1.4747932071128635,1,14,1,5,0,0,0,4,4,3,Standard,0,40.778645,-73.95804100000001
5.7,1.459910514711221,1,13,5,1,0,0,1,0,0,3,Standard,0,40.751226,-73.991096
7.0,1.6437201171031977,1,14,0,12,0,0,0,0,4,3,Standard,0,40.775328,-73.981838
6.9,2.756679312394048,2,22,4,5,0,1,0,0,0,3,Standard,0,40.759594,-73.995863
4.5,0.8113031613862702,1,23,2,6,0,1,0,0,0,3,Standard,0,40.761969,-73.99894
32.83,9.160289590437275,5,20,4,11,1,0,0,2,4,1,Premium,1,40.769717,-73.86333499999999
4.5,0.8301295510574852,1,22,3,11,0,1,0,1,1,3,Standard,0,40.694918,-73.992356
12.0,4.390365037889236,1,22,2,3,0,1,0,0,4,3,Standard,0,40.752132,-73.97580500000001
21.3,6.301787364781198,1,12,2,7,0,0,0,4,4,3,Standard,1,40.645237,-73.777113
8.6,1.9661687807231611,1,21,6,4,0,0,1,0,4,3,Standard,0,40.751129,-73.990897
3.7,0.7389195206282466,2,8,4,4,1,0,0,0,0,2,Budget,0,40.776097,-73.979787
8.1,1.30460196952042,5,13,5,7,0,0,1,0,0,3,Standard,0,40.749635,-73.990565
18.5,6.561055084405306,1,12,5,5,0,0,1,0,0,3,Standard,1,40.703284,-74.012869
8.5,1.779226346946981,1,23,0,7,0,1,0,0,0,3,Standard,0,40.759643,-73.972662
6.0,1.1935481232357703,1,7,1,9,1,0,0,4,4,2,Budget,0,40.77201,-73.963125
6.9,1.791231601986172,1,21,1,3,0,0,0,0,0,3,Standard,0,40.761835,-73.986655
9.5,2.71933029039067,5,17,3,4,1,0,0,4,0,2,Budget,0,40.778902,-73.962313
16.5,4.946800108046416,2,20,4,9,1,0,0,4,0,2,Budget,1,40.765488,-73.967973
4.5,0.8441096402302568,1,7,0,10,1,0,0,4,2,2,Budget,0,40.777471000000006,-73.955081
5.3,1.3595708903690198,1,9,6,3,1,0,1,0,0,2,Budget,0,40.749775,-73.991354
11.3,4.225580854566283,3,19,6,5,1,0,1,0,0,2,Budget,0,40.752255,-73.977908
7.5,1.9330703295022802,2,15,5,3,0,0,1,0,0,3,Standard,0,40.739156,-73.990974
4.9,1.3487674589714373,1,2,6,2,0,1,1,4,4,3,Standard,0,40.776558,-73.952674
5.3,0.8487309220489341,1,12,1,5,0,0,0,4,4,3,Standard,0,40.769803,-73.951533
49.57,22.354722577779985,1,18,0,1,1,0,0,4,0,1,Premium,1,40.645747,-73.776685
12.9,5.057357887052181,1,16,4,6,1,0,0,0,4,2,Budget,1,40.774577,-73.98213100000001
3.3,0.7419548978560445,2,1,5,12,0,1,1,0,0,3,Standard,0,40.736412,-74.001301
6.5,2.762660474768664,1,6,1,6,0,0,0,0,0,3,Standard,0,40.72379,-73.98212
8.5,3.3399583978325924,1,22,5,8,0,1,1,0,0,3,Standard,0,40.71652,-74.006722
6.9,0.9620069663712404,1,15,1,3,0,0,0,0,0,3,Standard,0,40.720169,-74.005123
31.33,9.692704340671899,4,14,2,4,0,0,0,0,2,1,Premium,1,40.751188,-73.982095
23.0,4.895280603859122,1,14,1,1,0,0,0,0,0,3,Standard,1,40.762099,-73.98315600000001
20.5,5.3114567298520585,1,17,4,10,1,0,0,0,0,2,Budget,1,40.763578,-73.973435
11.5,3.5893581670746175,1,6,0,2,0,0,0,0,0,3,Standard,0,40.735235,-74.00605
10.5,4.0774018808124595,2,21,5,4,0,0,1,4,0,3,Standard,0,40.760536,-73.96830200000001
5.5,1.1780748838460708,2,1,4,11,0,1,0,0,0,3,Standard,0,40.714932,-73.99178
8.1,1.8511931196182283,5,10,3,8,1,0,0,0,4,2,Budget,0,40.750895,-73.990933
10.5,3.1116393898479084,2,14,5,1,0,0,1,4,0,3,Standard,0,40.771826,-73.967456
6.1,2.1879748116058377,1,14,0,2,0,0,0,2,4,3,Standard,0,40.772033,-73.94995
11.0,3.2153901303788763,1,7,4,2,1,0,0,4,0,2,Budget,0,40.787852,-73.95594
12.5,1.4898855842977639,1,12,6,10,0,0,1,0,0,3,Standard,1,40.755197,-73.995087
9.3,1.8894940894754584,1,8,1,11,1,0,0,0,0,2,Budget,0,40.753385,-73.977582
13.5,2.4573691340066275,1,19,6,6,1,0,1,0,0,2,Budget,1,40.74470901489258,-73.99891662597656
11.7,4.3802703615787575,1,13,3,12,0,0,0,0,4,3,Standard,0,40.724843,-73.990703
11.7,2.911249207714838,1,10,2,6,1,0,0,4,0,2,Budget,0,40.768453,-73.95698900000001
3.3,0.14728092695306327,1,19,1,1,1,0,0,0,0,2,Budget,0,40.7829,-73.973972
7.7,2.194512357452206,1,11,0,11,0,0,0,0,0,3,Standard,0,40.734318,-73.995067
7.0,1.1516079822757495,1,8,3,3,1,0,0,0,0,2,Budget,0,40.764704,-73.982101
26.1,8.56225971817442,1,15,5,10,0,0,1,2,4,1,Premium,1,40.773982,-73.872895
6.9,2.0476882012218525,1,15,0,2,0,0,0,0,0,3,Standard,0,40.756567,-73.99766
9.3,2.556639745097502,1,18,4,4,1,0,0,0,0,2,Budget,0,40.750552,-74.002018
9.7,3.0558552420335108,1,2,0,11,0,1,0,0,0,3,Standard,0,40.741397,-74.006178
6.1,2.1958566597434914,1,15,1,2,0,0,0,4,4,3,Standard,0,40.767748,-73.96579799999999
9.0,2.4901080840606227,1,0,4,5,0,1,0,0,0,3,Standard,0,40.738461,-74.00228100000001
6.9,1.9574844025426166,1,16,4,12,1,0,0,0,0,2,Budget,0,40.783640000000005,-73.981959
5.3,0.8762535065259973,2,20,3,12,1,0,0,0,0,2,Budget,0,40.754809,-73.973733
7.0,1.0449251885821298,2,15,0,9,0,0,0,0,0,3,Standard,0,40.754982,-73.971285
20.1,3.7865875397143363,1,18,1,5,1,0,0,0,1,2,Budget,1,40.740748,-74.001755
5.5,0.6128916518153055,1,10,3,3,1,0,0,0,0,2,Budget,0,40.74967956542969,-73.98391723632812
8.5,2.7457296011927252,1,1,3,11,0,1,0,0,0,3,Standard,0,40.769169,-73.98863
6.5,1.13835275309347,1,14,5,1,0,0,1,0,0,3,Standard,0,40.750139,-73.99116500000001
10.5,2.783122735145851,4,15,5,5,0,0,1,0,0,3,Standard,0,40.780715,-73.97658299999999
6.5,1.7122123387263921,5,23,0,7,0,1,0,0,0,3,Standard,0,40.769522,-73.982
4.1,0.6883857786328668,2,2,5,11,0,1,1,0,0,3,Standard,0,40.736086,-74.005286
8.5,1.6131857909211906,1,19,5,1,1,0,1,4,0,2,Budget,0,40.762912,-73.967973
11.5,2.312337242887926,2,18,1,10,1,0,0,0,0,2,Budget,0,40.759563,-73.985461
8.5,1.7962742858723526,2,17,1,7,1,0,0,0,4,2,Budget,0,40.77178,-73.979062
3.7,0.6820949636984192,1,7,2,3,1,0,0,0,0,2,Budget,0,40.720323,-74.010227
11.0,2.9924900044879617,1,2,6,4,0,1,1,0,0,3,Standard,0,40.739557,-74.001818
6.5,2.5419602239688923,1,15,0,11,0,0,0,4,0,3,Standard,0,40.810375,-73.962408
4.0,0.7921872402855175,6,10,6,6,1,0,1,0,0,2,Budget,0,40.716487,-74.013085
7.0,2.498632816998385,1,21,6,3,0,0,1,0,0,3,Standard,0,40.763242,-73.989145
20.1,9.568427653400033,1,2,5,10,0,1,1,0,4,1,Premium,1,40.722276,-73.985978
5.0,1.1021438571927256,1,12,6,2,0,0,1,0,0,3,Standard,0,40.778352000000005,-73.97878299999999
10.9,3.338348478710981,1,17,2,9,1,0,0,0,0,2,Budget,0,40.738218,-73.991638
13.0,2.8855441085970064,2,19,2,3,1,0,0,4,0,2,Budget,1,40.768152,-73.96379300000001
13.3,4.7712305574675575,1,13,3,3,0,0,0,0,4,3,Standard,1,40.735825,-74.00676
9.0,2.9635054582492306,2,18,6,12,1,0,1,4,0,2,Budget,0,40.793942,-73.96315
33.3,15.337876915547634,5,14,4,4,0,0,0,4,2,1,Premium,1,40.644005,-73.789822
14.5,6.228000103669826,2,13,6,4,0,0,1,0,0,3,Standard,1,40.708588,-74.017453
28.9,12.098511196831499,1,21,3,4,0,0,0,2,0,1,Premium,1,40.773035,-73.88528000000001
32.67,11.083159628096276,1,15,2,10,0,0,0,0,2,1,Premium,1,40.750015000000005,-73.99115
4.1,1.3753537340577295,1,13,6,7,0,0,1,4,4,3,Standard,0,40.780015,-73.956515
20.5,5.3802932330380004,1,0,0,5,0,1,0,0,4,3,Standard,1,40.718894958496094,-74.00502014160156
10.1,3.534516194995069,5,14,2,6,0,0,0,0,0,3,Standard,0,40.714445,-74.01188
7.5,0.7431049803857079,1,10,3,2,1,0,0,0,0,2,Budget,0,40.719322,-73.990212
18.0,8.053516909085259,1,0,6,10,0,1,1,0,4,3,Standard,1,40.790172,-73.975272
9.7,2.908678751870248,1,8,4,7,1,0,0,0,0,2,Budget,0,40.740046,-73.982297
4.5,2.10585698695758,1,7,4,2,1,0,0,0,0,2,Budget,0,40.740683,-73.978902
4.5,0.8201372210160441,1,9,2,7,1,0,0,4,4,2,Budget,0,40.767259,-73.962244
24.5,5.412615682486498,2,8,3,4,1,0,0,4,0,2,Budget,1,40.800032,-73.967973
11.5,1.4228332601230187,1,10,0,1,1,0,0,4,4,2,Budget,0,40.77598,-73.961507
10.0,1.085984188337806,1,14,4,1,0,0,0,4,0,3,Standard,0,40.75791,-73.96925999999999
18.0,5.211054634615208,3,9,2,2,1,0,0,0,4,2,Budget,1,40.732948303222656,-73.99000549316406
5.5,1.0098288134763562,1,7,4,8,1,0,0,0,0,2,Budget,0,40.747612,-73.990545
7.3,1.99724079221982,2,18,0,2,1,0,0,0,0,2,Budget,0,40.763778,-73.971005
9.0,1.3765767226663057,2,23,5,3,0,1,1,0,0,3,Standard,0,40.721669,-73.98893699999999
10.9,3.905219049169283,2,19,1,10,1,0,0,0,0,2,Budget,0,40.720874,-73.997771
4.5,0.8979940949637689,1,15,5,5,0,0,1,0,0,3,Standard,0,40.744167,-73.979372
7.0,1.3006990796791253,1,14,1,2,0,0,0,0,0,3,Standard,0,40.73521041870117,-73.9798126220703
42.54,9.101350025892224,1,14,0,6,0,0,0,2,0,1,Premium,1,40.774227142333984,-73.87286376953125
5.7,1.0043828923966032,2,12,5,7,0,0,1,0,0,3,Standard,0,40.764163,-73.98119
5.0,0.8869849729460118,1,23,3,11,0,1,0,0,0,3,Standard,0,40.732102000000005,-73.990305
5.7,1.3060252143221387,1,17,5,1,1,0,1,0,0,2,Budget,0,40.747987,-73.99065999999999
11.5,2.4472874404166194,5,9,4,6,1,0,0,0,0,2,Budget,0,40.73303604125977,-73.99578857421875
11.0,0.2528539620958401,1,19,4,7,1,0,0,0,0,2,Budget,0,40.735277,-74.000513
10.5,4.507506549172727,1,17,1,4,1,0,0,4,0,2,Budget,0,40.80521,-73.961777
11.5,2.7186343124931693,1,20,1,3,1,0,0,0,0,2,Budget,0,40.761816,-73.97085
10.5,2.1360456199461995,2,19,2,10,1,0,0,0,0,2,Budget,0,40.741625,-73.990043
13.5,3.692409309450605,6,18,5,3,1,0,1,0,0,2,Budget,1,40.74247360229492,-74.0042953491211
16.0,3.074055831430985,5,14,2,12,0,0,0,0,4,3,Standard,1,40.761913,-73.986425
8.1,3.1490065051896297,1,6,0,11,0,0,0,2,0,3,Standard,0,40.773646,-73.945605
10.0,3.191962689749635,1,0,5,1,0,1,1,1,1,3,Standard,0,40.71415,-73.951875
5.7,1.0601287980408471,3,23,2,2,0,1,0,0,0,3,Standard,0,40.752657,-73.978188
41.54,9.172237458763366,1,17,3,3,1,0,0,2,0,1,Premium,1,40.76881790161133,-73.86286926269531
5.3,0.36768357573592536,2,10,1,1,1,0,0,4,4,2,Budget,0,40.762574,-73.96889499999999
6.9,1.2200083316034867,1,12,1,4,0,0,0,0,0,3,Standard,0,40.75797,-73.97385200000001
5.3,2.032439751353777,1,19,3,8,1,0,0,0,0,2,Budget,0,40.711325,-74.008865
6.5,1.6981623537568022,3,11,2,5,0,0,0,0,0,3,Standard,0,40.731157,-73.982613
35.0,3.2520213273511644,1,0,3,1,0,1,0,0,1,3,Standard,1,40.72497,-74.00574300000001
10.5,3.0663849906503735,6,19,1,9,1,0,0,0,0,2,Budget,0,40.786465,-73.971912
4.9,1.4367545550609044,1,2,4,9,0,1,0,1,1,3,Standard,0,40.723996,-73.950986
9.5,1.5425743678170103,1,14,2,4,0,0,0,0,0,3,Standard,0,40.735142,-73.989777
4.5,0.7221890998846798,1,10,3,8,1,0,0,4,4,2,Budget,0,40.773502,-73.95182199999999
10.0,3.9288929066342426,1,17,0,12,1,0,0,0,2,2,Budget,0,40.763285,-73.97403299999999
7.3,1.94765692796114,1,11,5,12,0,0,1,4,0,3,Standard,0,40.781387,-73.96061
17.0,4.280128325048982,3,13,1,4,0,0,0,0,0,3,Standard,1,40.722445,-74.003644
5.5,0.9602536233623539,2,21,2,10,0,0,0,0,0,3,Standard,0,40.721089,-73.986852
10.0,4.752823391606971,1,8,2,8,1,0,0,0,4,2,Budget,0,40.767792,-73.98982
20.5,13.807081891489478,1,1,6,9,0,1,1,1,2,1,Premium,1,40.676842,-73.980112
34.8,12.796444631886102,1,22,2,2,0,1,0,0,1,1,Premium,1,40.755604,-73.99454899999999
8.9,3.2391883158277524,5,11,5,4,0,0,1,1,0,3,Standard,0,40.7141,-73.951638
4.1,0.6479768811403185,1,8,3,3,1,0,0,0,0,2,Budget,0,40.715078000000005,-74.016243
15.0,3.2866741553189724,1,0,5,11,0,1,1,0,1,3,Standard,1,40.725772,-73.991733
11.0,2.2642640065371284,1,19,3,9,1,0,0,0,0,2,Budget,0,40.763682,-73.97312099999999
6.9,0.24125440422415462,1,13,5,4,0,0,1,0,0,3,Standard,0,40.783907,-73.977773
7.0,1.7062852865631957,1,10,1,2,1,0,0,4,4,2,Budget,0,40.783437,-73.952387
8.0,1.071214974806055,1,9,3,8,1,0,0,0,0,2,Budget,0,40.749694,-73.979896
11.3,3.639043196969982,1,21,2,10,0,0,0,0,0,3,Standard,0,40.74011,-74.005962
40.5,9.664059796784446,2,21,2,5,0,0,0,2,0,1,Premium,1,40.772898,-73.885006
4.5,1.325478689442184,2,19,3,10,1,0,0,4,4,2,Budget,0,40.76344,-73.969482
4.5,0.8095882079257634,1,20,5,8,1,0,1,0,0,2,Budget,0,40.77168,-73.990347
7.0,1.3661725390745498,1,0,3,10,0,1,0,0,0,3,Standard,0,40.75563,-73.97596999999999
6.1,2.091045669816588,1,20,0,3,1,0,0,0,0,2,Budget,0,40.758771,-73.988922
14.5,5.7667961514273935,1,19,5,12,1,0,1,0,4,2,Budget,1,40.761747,-73.99412
10.1,3.092067586383434,1,13,4,9,0,0,0,0,0,3,Standard,0,40.765489,-73.985576
16.5,5.164913881758549,1,22,2,2,0,1,0,4,0,3,Standard,1,40.77221298217773,-73.95654296875
4.5,0.9121306907824825,5,1,4,8,0,1,0,0,0,3,Standard,0,40.760893,-73.97460799999999
10.5,2.4761893956696386,1,9,4,11,1,0,0,0,0,2,Budget,0,40.744598,-73.98106700000001
13.0,2.9104446603709673,2,18,3,12,1,0,0,0,0,2,Budget,1,40.761682,-73.992475
13.3,2.9782063482897727,5,0,5,5,0,1,1,4,2,3,Standard,1,40.767985,-73.956222
32.5,13.7589791708929,1,8,2,1,1,0,0,0,4,1,Premium,1,40.724854,-73.995646
13.5,2.326779845306454,1,3,5,3,0,1,1,0,0,3,Standard,1,40.744175,-74.006772
11.3,2.2232625112220155,1,8,1,8,1,0,0,0,0,2,Budget,0,40.76025,-73.971112
7.3,1.4473399944184173,1,21,4,5,0,0,0,0,0,3,Standard,0,40.735385,-73.994085
10.5,3.5656753402644386,1,22,2,4,0,1,0,2,4,3,Standard,0,40.744243,-73.925723
14.0,1.80390995646131,1,17,5,11,1,0,1,4,0,2,Budget,1,40.762567,-73.968009
15.3,8.413087421497858,1,19,1,2,1,0,0,0,4,2,Budget,1,40.776065,-73.983453
